a    b    sig    dist1    
-0.00734456015613   2.4560561474   4.42697093056   3323583.79448    
0.915669387441   3.73618493959   2.15986352149   6540410.18799    
3.80760819652   4.51091257215   2.91104822989   52572338.9217    
-1.15554954585   0.575201345778   4.78691237141   7782647.91293    
-0.24187818854   2.07087116226   1.98390679371   3482039.65049    
3.77891941988   1.6515080659   2.56827713607   51048737.5777    
-0.233570233409   2.0312787909   3.11648805978   3567913.89215    
2.23857031395   3.26797137272   4.82181316197   18991242.9406    
1.64929212507   4.5005965895   2.03367790221   12615115.722    
0.822244231583   4.5434572292   2.2725903867   5318608.05655    
1.73036838595   2.18479680704   0.775648014682   12902786.2469    
-0.650544042809   3.70061429534   1.05541012834   4807832.89565    
0.218752289312   0.920341156776   2.53110880645   3514189.60987    
-1.52683505486   2.60544164966   0.950497824308   11648091.2125    
1.0201302212   0.366988957694   2.80542774754   6710024.59977    
0.543046897658   2.91621789059   3.94278128629   4398202.39497    
-0.491869676783   0.97428878042   3.05171905946   4079688.64649    
-0.257003707028   4.7226715402   0.390009031808   3610727.71869    
2.57383738453   2.57796168595   0.503712558035   26820145.3259    
1.33895409681   3.35023783738   2.70609997321   9567975.52429    
1.97441970767   2.77784266965   1.21756230392   15745215.3152    
1.52450762002   2.71094685789   2.1414697247   11100733.8861    
3.87635080629   3.64085866078   0.807342343767   53285274.2392    
